IDProduto,IDProdutoPai,NomeCat,CodProd,NomeProd,Descricao,Peso,Estoque,Preco,Disponivel,Lancamento,EmDestaque,IDsFiltroItem
6381384,,Retifica,455179,Micro Retífica Elétrica Stylo+ Bivolt com 11 Peças Dremel F0132050NG,"Stylo+ a mais nova ferramenta para os apaixonados por criar.
Com seu formato compacto, silencioso e fácil de usar.
Mais precisão e conforto, ideal para trabalhos detalhados.",0.355,1,211.74,True,True,False,154981
6424587,,Retifica,451261,Retifica direita GGS 28 L Profissional Bosch 06012240E0,Manuseio e potência imbatíveis para o trabalho pesado.  Nível de pressão sonora dB(A); nível de potência sonora dB(A). Incerteza K= dB.,1.98,0,0,True,True,True,154981
6217463,,Retificador/Inversor,454089,"Inversor para solda elétrica RIV 136 com display digital, bivolt Vonder 6878136000","Indicado para serviços em solda para montagem e reparos de estruturas metálicas em geral. Solda eletrodos AWS E6013 e AWS E7018 dentre outros até 3,25 mm. Realiza também solda TIG DC Lift arc.",4.8,0,869.96,True,False,True,154994
6217464,,Retificador/Inversor,453149,"Inversor para solda elétrica RIV 166 com display digital, bivolt Vonder  6878166000","Ideal para manutenções em indústrias, serralherias e oficinas em geral. Solda eletrodos AWS E 6013 e AWS E 7018 até 3,25 mm (127 V~) e 4,0 mm (220 V~), entre outros.",7.25,1,1040,True,False,False,154994
6217465,,Retificador/Inversor,453150,"Inversor para solda elétrica RIV 222 com display digital, bivolt Vonder 6878222000","Ideal para manutenções em indústrias, serralherias e oficinas em geral. Solda eletrodos AWS E 6013 e AWS E 7018 até 3,25 mm (127 V~) e 4,0 mm (220 V~), entre outros.",6.9,6,1158.68,True,False,False,154994
6218172,,Retificador/Inversor,,Retificador Inversor RIV 205 AC/DC Vonder  6878205000,"Indicada para soldagem no processo TIG em alta frequência e também com eletrodos revestidos. Ideal para reparos e manutenções, oficinas e indústrias em geral.",20,0,0,False,False,False,154994
6253544,6218172,Retificador/Inversor,452842,,,20,1,0,False,False,False,154994
6379844,,Retificador/Inversor,453799,Inversor de Solda LHN 240I Plus Monofásico 220v - Esab 733920,"A Máquina Inversora de solda para eletrodo e TIG 200 amperes LHN 240i Plus da Esab  traz mais resistência, potência, confiabilidade e outras novidades que vão facilitar o seu dia-a-dia.",7,1,1893.04,True,False,False,155008
6215718,,Serra Circular,,Serra circular manual GKS  67 Profissional Bosch,"Serra circular manual Bosch GKS 67 Professional
A mais leve da categoria, proporcionando maior conforto durante o uso contínuo.
Força e robustez para aplicações pesadas, seja em obras ou oficinas",6.3,0,0,False,False,False,154981
6265306,6215718,Serra Circular,450660,,,6.2,0,0,False,False,False,154981
6259865,6215718,Serra Circular,450665,,,6.3,0,0,False,False,False,154981
6265303,,Serra Circular,,Serra circular manual GKS 150 1500W Profissional Bosch,Desempenho e resistência superiores para corte de desbaste,4.9,1,0,True,True,False,154981
6265304,6265303,Serra Circular,455059,,,4.9,0,0,True,True,False,154981
6265305,6265303,Serra Circular,455036,,,4.9,0,0,True,True,False,154981
6285237,,Serra Circular,454326,"Serra circular AB 9.1/4"" 5885 1700W 127V S/Maleta Skil F0125885AB","A Serra Circular 5885 da Skil, conta com uma partida suave, para evitar que danifique o produto, possui uma empunhadeira mais larga para o maior controle, cobertura Soft Grip. Para cortes em Madeira.",10.23,1,738.86,True,False,False,227246
6215719,,Serra de Esquadria,,Serra de esquadria GCM 10 Profissional 1700W Bosch,"Serra de esquadria Bosch GCM 10 X Profissional
Construção robusta para cortes mais precisos
Alta precisão e capacidade de corte
Potente motor de 1700W com sistema de freios e design ergonômico.",16.2,0,1714.86,False,False,False,154981
6264703,6215719,Serra de Esquadria,452369,,,16.2,0,1714.86,False,False,False,154981
6264707,6215719,Serra de Esquadria,452370,,,16.2,0,1714.86,False,False,False,154981
6139539,,Serra Mármore,,Serra Mármore 9815 1.200w 127V BR SKIL F0129815AC,"Excelente ferramentas ideal para cortes rápidos e precisos, com motor 100% rolamentado e interruptores blindados contra poeira.",3.52,0,0,False,False,False,227246
6253620,6139539,Serra Mármore,454176,,,3.52,0,0,False,False,False,227246
6252570,,Serra Mármore,,Serra mármore GDC 150 TITAN Profissional Bosch,"Leve: A mais leve da categoria. 2,6 Kg em um design ergonômico e compacto.
",3.1,0,362.75,True,False,False,154981
6264694,6252570,Serra Mármore,453399,,,3.1,1,362.75,True,False,False,154981
6264697,6252570,Serra Mármore,455055,,,3.1,0,362.75,True,False,False,154981
6139541,,Serra Mármore,,Serra mármore GDC 150 + 2 Disc TITAN Profissional Bosch,"A mais leve da categoria. 2,6 Kg em um design ergonômico e compacto.
Mais potencia e maior torque: 1500W e 12.200 rotações por minuto, maior força e velocidade nas aplicações.",4.5,0,0,False,False,False,154981
6264692,6139541,Serra Mármore,454378,,,4.5,0,0,False,False,False,154981
6264693,6139541,Serra Mármore,454379,,,4.5,0,0,False,False,False,154981
6139616,,Serra Mármore,,Serra mármore GDC 151 TITAN Profissional Bosch,"A mais leve da categoria. 2,6 Kg em um design ergonômico e compacto.
Mais potência e maior torque: 1500W e 12.200 rotações por minuto, maior força e velocidade nas aplicações.",3.2,1,373.32,True,False,False,154981
6264699,6139616,Serra Mármore,453484,,,3.2,1,373.32,True,False,False,154981
6264700,6139616,Serra Mármore,453400,,,3.2,1,373.32,True,False,False,154981
6215723,,Serra Tico-Tico,,Serra Tico-Tico 400W SKIL,"A Serra Tico-Tico F0124400 chega ao mercado com um novo design, ainda mais mais robusta, a deixando mais Profissional. Super potente, tem capacidade de 400 Watts e acompanha uma lâmina para madeira.",2,0,0,False,False,False,227246
6253619,6215723,Serra Tico-Tico,453622,,,2,0,0,False,False,False,227246
6215814,,Serra Tico-Tico,,Serra Tico-Tico GST 75 E 710W Profissional Bosch,"A serra pendular profissional da BOSCH com a melhor relação custo/potência!
Motor potente de 710 W para uma velocidade e capacidade de corte elevadas",3.34,0,582.87,False,False,False,154981
6264670,6215814,Serra Tico-Tico,452973,,,3.34,1,582.87,False,False,False,154981
6264676,6215814,Serra Tico-Tico,452974,,,3.34,1,582.87,False,False,False,154981
6215816,,Serra Tico-Tico,,Serra Tico-Tico GST 65 BE 400W Profissional Bosch,"Serra tico-tico Bosch GST 65 BE Professional
O melhor custo-benefício da categoria.
A serra tico-tico mais leve do mercado, com potente motor de 400 W.",3.21,0,0,False,False,False,154981
6264667,6215816,Serra Tico-Tico,363310,,,3.21,0,0,False,False,False,154981
6264669,6215816,Serra Tico-Tico,330191,,,3.22,0,0,False,False,False,154981
6252578,,Serra Tico-Tico,,Serra Tico-Tico GST 650 STD 450W Profissional Bosch,"Padrões de alta qualidade da Bosch sempre à mão.
Econômica com design durável e tecnologia Bosch confiável para excelentes resultados.
",2.2,1,328.34,True,False,False,154981
6264681,6252578,Serra Tico-Tico,455035,,,2.2,1,328.34,True,False,False,154981
6264684,6252578,Serra Tico-Tico,455060,,,2.2,0,328.34,True,False,False,154981
6375525,,Serra Tico-Tico,,Serra Tico-Tico 4400 - 400 W + Sargento Skil,"A Serra Tico-Tico chega ao mercado com um novo design, ainda mais mais robusta, a deixando mais Profissional.",2.71,1,272.2,True,False,False,227246
6375528,6375525,Serra Tico-Tico,454452,,,2.71,2,272.2,True,False,False,227246
6375529,6375525,Serra Tico-Tico,454453,,,2.71,2,272.2,True,False,False,227246
6379837,,Soldas e Cortes,455001,Luva HD Black para soldagem Mig Esab 739157,"Luva de proteção para soldagem MIG/MAG e MMA.
feita em raspa de couro preta, resistente ao desgaste e ao calor.
O polegar é angulado para maior conforto e destreza.",0,3,57.6,True,False,True,155008
6215819,,Soprador,,Soprador de ar quente GHG 630 DCE Profissional Bosch,"Soprador de ar quente Bosch GHG 630 DCE Professional
Único com tela de cristal líquido com ajuste de temperatura de acordo com o material (de 10 em 10 graus): madeira, metal, plástico, pinturas etc",1.6,1,784.68,True,False,False,154981
6253616,6215819,Soprador,297964,,,1.6,1,784.68,True,False,False,154981
6268328,6215819,Soprador,297976,,Soprador de ar quente GHG 630 DCE Profissional Bosch,1.6,0,0,True,False,False,154981
6215820,,Soprador,,Soprador térmico 8003 SKIL,"Soprador térmico 8003  Base plana para uso estacionário, Punho com softgrip , conforto e ergonomia nas aplicações, Anel removível para trabalhos em lugares de difícil acesso.",1.17,1,262.57,True,False,False,227246
6264663,6215820,Soprador,453444,,,1.17,1,262.57,True,False,False,227246
6264664,6215820,Soprador,454454,,,1.17,0,0,True,False,False,227246
6218176,,Talha Alavanca,452406,"Talha com alavanca TA 075, 750 kg x 1,5 m,  Vonder 6195075015","Indicada para puxar, arrastar e levantar cargas.",6.86,0,0,True,False,True,154994
6378873,,Talha Alavanca,452407,"Talha com alavanca TA 075 750 kg x 3,0 m Vonder 6195075003","Indicada para puxar, arrastar e levantar cargas",8.07,0,0,True,False,False,154994
6378877,,Talha Alavanca,452408,"Talha com alavanca TA 150 1,5 T x 1,5 m Vonder 6195150015","Indicada para puxar, arrastar e levantar cargas
",11.35,0,0,True,False,False,154994
6378888,,Talha Alavanca,452409,"Talha com alavanca TA 315 1,5 T x 3,0 m Vonder Plus 6195150003","Indicada para puxar, arrastar e levantar cargas",13.17,0,0,True,False,True,154994
6378893,,Talha Alavanca,452394,"Talha manual 1,0 tf elevação 3,0 m Vonder Plus 6143100300","Indicada para elevação de peças em geral, não sendo permitida a elevação de pessoas ou animais

Sistema operacional simples, ágil e prático. Totalmente manual.",12.95,0,0,True,False,True,154994
6378906,,Talha Alavanca,452400,"Talha manual 1,0 tf elevação 5,0 m Vonder Plus 6143100500","Indicada para elevação de peças em geral, não sendo permitida a elevação de pessoas ou animais

Sistema operacional simples, ágil e prático. Totalmente manual.",16.15,0,0,True,False,True,154994
6378912,,Talha Alavanca,452393,"Talha manual 500 kgf elevação 3,0 m Vonder Plus 6143050300","Indicada para elevação de peças em geral, não sendo permitida a elevação de pessoas ou animais

Sistema operacional simples, ágil e prático. Totalmente manual


",9.95,0,0,True,False,False,154994
6378915,,Talha Alavanca,452399,"Talha manual 500 kgf elevação 5,0 m Vonder Plus 6143050500","Indicada para elevação de peças em geral, não sendo permitida a elevação de pessoas ou animais

Sistema operacional simples, ágil e prático. Totalmente manual.",12.77,0,0,True,False,True,154994
6378917,,Talha Alavanca,452395,"Talha manual 2,0 tf elevação 3,0 m Vonder Plus 6143200300","Indicada para elevação de peças em geral, não sendo permitida a elevação de pessoas ou animais

Sistema operacional simples, ágil e prático. Totalmente manual.",21.2,0,0,True,False,True,154994
6469007,,Talha Alavanca,455533,Talha Manual Compacta 1.5 T x 10 M Berg Steel NT8.150-100,"Capacidades: 1,5 e 3t. Projetada de forma compacta equipada com correntes de alta resistência, ganchos forjados e travas de segurança. Conforme Norma NBR 16.324.",36,0,0,True,True,False,154985
6378996,,Tarraxa,452616,"Tarraxa manual BSPT 1/2"" a 1"" Vonder  3559012100",Indicada para fazer roscas paralelas em tubos metálicos,4.676,2,387.91,True,False,False,154994
6379001,,Tarraxa,452617,"Tarraxa manual BSPT 1/2"" a 2"" Vonder 3559012200",Indicada para fazer roscas paralelas em tubos metálicos,11.76,2,1071.47,True,False,False,154994
6379148,,Tarraxa,453404,Tarraxa p/ Tubo PVC 1/2  A 1 BSP  Nove54 3559001120,Possui 3 tarraxas intercambiáveis aumentando a possibilidade de diâmetro de roscas e guia de posicionamento conferindo maior precisão.,0.35,12,47.83,True,False,True,154994
6408293,,Termômetro,454242,Termômetro Infravermelho Digital MT-320A Minipa,O termômetro infravermelho MT-320A é capaz de averiguar a temperatura de uma superfície pela energia infravermelha irradiada da  da superfície mirada.,0.18,1,164.36,True,True,False,154988
6577742,,Termômetro,86104,Termômetro Infravermelho Digital MT-350A Minipa,"Este instrumento foi desenvolvido para medir temperatura sem contato, por exemplo em locais de difícil acesso, com altas temperaturas, em peças ou partes em movimento.",0.2,1,447.35,True,False,False,154988
6219167,,Tocha para Solda,451670,"Tocha p/ Solda TIG  HW 26V 3,5 mt 9mm TI 962 Oximig 451670","Ciclo de trabalho:
Argônio - 160 DC / 140 AC
Arames:
Eletrodos: 1,6 - 3,2 mm
Cor: preta",1.9,1,238.93,True,False,False,155010
6219168,,Tocha para Solda,364495,"Tocha p/ Solda TIG HW 26V 3,5 mt 13mm TI 963 Oximig 364495","Dados técnicos
Gás : Argônio
Corrente (A) : 160 DC / 140 AC
Eletrodos mm : 1,6 - 3,2
Cor:preta",1.9,1,238.93,True,False,False,155010
6276469,,Tocha para Solda,455138,Tocha p/ Solda MIG/MAG SBME-235 3mt CO2 300ª/60% Oximig MW223,"Ciclo de trabalho: CO2 - 300A / 60%
Argônio e misturas - 260A / 60%

Arame: 0,8 - 1,2mm",0,0,0,True,False,False,155010
6276470,,Tocha para Solda,452184,Tocha p/ Solda MIG/MAG SBME-450 3mt CO2 390A/60% Oximig MW233,"Ciclo de trabalho:
CO2 - 390A / 60%
Argônio e misturas - 370A / 60%

Arame:
Sólidos e tubulares: 0,8 - 1,6mm
Ligas de alumínio: 1,2 - 1,6mm",3.63,0,0,True,False,False,155010
6276471,,Tocha para Solda,366199,Tocha p/ Solda MIG/MAG SBME-150 5mt CO2 180A/60% Oximig MW797,"Ciclo de trabalho: CO2 - 180A / 60%
Argônio e misturas - 160A / 60%
Arame: 0,8 - 1,0mm
",2.55,1,402.32,True,False,False,155010
6380012,,Tocha para Solda,455010,"Tocha TIG 13mm 26v 3,5m Esab 407987",Tocha de soldagem TIG SR 26,0,0,0,True,False,False,155008
6377058,,Torquímetro,454983,"Torquímetro de estalo encaixe 1/2"" 10-100 N.m Tramontina Pro 44509300",Os torquímetros da Tramontina PRO são ferramentas de precisão utilizados para apertar parafusos ou porcas com torque controlado.,1.3,0,0,True,False,False,154983
6377059,,Torquímetro,450242,"Torquímetro de estalo encaixe 3/8""  4-20 N.m Tramontina Pro 44508200","Torquímetro de estalo encaixe 3/8"" 4-20 N.m
Os torquímetros Tork Control da Tramontina PRO são ferramentas de precisão utilizados para apertar parafusos ou porcas com torque controlado",0.96,0,800.03,True,False,False,154983
6377060,,Torquímetro,450238,"Torquímetro de estalo encaixe 3/8"" 20-100 N.m Tramontina Pro 44508201",Os torquímetros Tork Control da Tramontina PRO são ferramentas de precisão utilizados para apertar parafusos ou porcas com torque controlado.,1.74,0,0,True,False,False,154983
6377061,,Torquímetro,450239,"Torquímetro de estalo encaixe 1/2"" 40-200 N.m Tramontina Pro 44508300",Os torquímetros Tork Control da Tramontina PRO são ferramentas de precisão utilizados para apertar parafusos ou porcas com torque controlado.,2.13,0,0,True,False,False,154983
6377062,,Torquímetro,454985,"Torquímetro de estalo encaixe 1/2"" 60-300 N.m Tramontina Pro 44509302","Os torquímetros da Tramontina PRO são ferramentas de precisão utilizados para apertar parafusos ou porcas com torque controlado. 
",2.34,0,0,True,False,False,154983
6377063,,Torquímetro,454986,"Torquímetro de estalo encaixe 3/4"" 80-400 N.m Tramontina Pro 44509400",Os torquímetros da Tramontina PRO são ferramentas de precisão utilizados para apertar parafusos ou porcas com torque controlado.,2,0,0,True,False,False,154983
6218177,,Transformador de Solda,361801,Transformador para Solda Elétrica TT 2500 Bivolt Vonder 6868000250,"Indicado para soldagem com eletrodos revestidos em corrente alternada AC: AWS E6013, AWS E308, AWS E316, AWS 5.15 NI-CL, AWS 5.15 NIFE-C.",21,1,0,False,False,False,154994
6377211,,Trena,453861,Trena 5 metros Tramontina Pro 43166305,"Medições precisas e com conforto no uso, é com a trena plástica da Linha Faça Você Mesmo da Tramontina, que possui: retorno automático da fita e trava para facilitar seu uso.
",0.2,3,13.19,True,False,False,154983
6377265,,Trena,453860,Trena 3 metros Tramontina Pro 43166303,"Medições precisas e com conforto no uso, é com a trena plástica da Linha Faça Você Mesmo da Tramontina, que possui: retorno automático da fita e trava para facilitar seu uso.
",0.13,2,8.83,True,False,False,154983
6379019,,Trena,453244,Trena de aço 5 m x 19 mm Vonder 3868500005,Indicada para medições em geral. Não possui alça em nylon.,0,0,0,True,False,False,154994
6379025,,Trena,453350,Trena de fibra longa caixa fechada com 30 m Vonder 3869300630,Indicada para medições em geral,0.4,24,44.41,True,False,False,154994
6379027,,Trena,453637,Trena de fibra longa caixa aberta com 50 m Vonder  3869503050,Indicada para medições em geral,0.82,6,80.68,True,False,False,154994
6379142,,Trena,453636,Trena de fibra longa caixa aberta com 30 m Vonder 3869303030,Indicada para medições em geral,0.6,6,72.27,True,False,False,154994
6379146,,Trena,453635,Trena de fibra longa caixa fechada com 20 m Vonder 3869200620,Indicada para medições em geral,0.29,6,32.27,True,False,False,154994
6381476,,Tupia,455180,Tupia GKF 550W Bosch 06016A00D0,"A Tupia manual GKF 550 da Bosch é ideal para aparar e recortar madeira, plástico e materiais semelhantes.
Corte rápido e de qualidade em suas mãos!
Fresagem de qualidade sempre sob controle",1.4,0,0,False,False,False,154981
6381475,,Tupia,,Tupia GKF 600 Bosch,"A mais compacta tupia laminadora do mercado, com uma carcaça de alumínio resistente e leve, facilitando as operações.
Prática e versátil para perfilar, alinhar, ranhurar ou embutir ferragens de porta",1.4,0,0,False,False,False,154981
6381477,6381475,Tupia,358857,,,0,0,0,True,False,False,154981
6381478,6381475,Tupia,450592,,,0,0,0,True,False,False,154981
6408197,,Uso Geral,134200,Micro-Óleo Anticorrosivo M1 300ml Starrett  M1215,"M1 é o lubrificante de maior valia para o seu dinheiro. Ele seca e não atrai sujeira, poeira e outras impurezas, como fazem muitos lubrificantes famosos.",0.15,12,12.46,True,True,False,154986
6218379,,Válvula Retenção,453608,Válvula Corta Chama MG VCFN-MG Condor 407787,Válvulas corta fogo são dispositivos utilizados para atuar corretivamente em caso de retrocessos de chama.,0.13,6,41.25,True,False,False,155007
6218384,,Válvula Retenção,453595,Válvula Corta Chama MO VCFN-MO Condor 407788,Válvulas corta fogo são dispositivos utilizados para atuar corretivamente em caso de retrocessos de chama.,0.13,6,52.2,True,False,False,155007
6218390,,Válvula Retenção,453592,Válvula Corta Chama RG VCFN-RG Condor 407789,Válvulas corta fogo são dispositivos utilizados para atuar corretivamente em caso de retrocessos de chama.,0.13,6,41.25,True,False,False,155007
6218392,,Válvula Retenção,453593,Válvula Corta Chama RO VCFN-RO Condor 407790,Válvulas corta fogo são dispositivos utilizados para atuar corretivamente em caso de retrocessos de chama.,0.13,6,41.25,True,False,False,155007
6217382,,Varredeiras,450782,Varredeira de piso KM 70/15 C Karcher 15171510,Varredeira mecânica manual compacta que funciona sem necessidade de energia elétrica. Possui faixa de varrição de 700mm e reservatório removível de coleta com capacidade útil de 20 litros.,20,1,3082.37,False,False,False,154984
6217445,,Varredeiras,454327,"Varredeira de piso KM 70/20 manual compacta,produção de 3.680 m²/h Dupla escova Karcher 15171070","Ideal para  reas internas e externas, a partir de 200 m2. 
Possui design compacto e ergonômico, com alça dobrável e ajuste em três níveis de altura, além de escova lateral para limpeza de cantos.",26.4,1,4334.2,False,False,False,154984
6217446,,Varredeiras,453934,Varredeira de piso S 650  manual Residencial com produção de 1.800 m²/h  Karcher 17663000,"Estrutura, corpo e reservatório fabricados com polímeros reforçados robusto, prova de d'água e corrosão,reciclável. 
Leve e faz baixíssimo ruído fácil de usar, operação conveniente.",11.4,1,822.94,False,False,False,154984
